mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.18572044372558594,0.0,0.007230281829833984,0.0,0.8,0.1,6,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-1170507.6482558139,-1170507.6482558139,0.0,51
0.03457975387573242,0.0,0.004927158355712891,0.0,1.0,0.01,3,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-1222091.5058139535,-1222091.5058139535,0.0,89
0.06170058250427246,0.0,0.0056269168853759766,0.0,1.0,0.01,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-1248791.3837209302,-1248791.3837209302,0.0,105
0.043647050857543945,0.0,0.012295246124267578,0.0,1.0,0.01,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-1262817.3546511629,-1262817.3546511629,0.0,118
0.13153338432312012,0.0,0.007872343063354492,0.0,1.0,0.01,3,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-1229351.9825581396,-1229351.9825581396,0.0,91
0.11305904388427734,0.0,0.007904052734375,0.0,1.0,0.01,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-1249271.953488372,-1249271.953488372,0.0,107
0.07145500183105469,0.0,0.01656961441040039,0.0,1.0,0.01,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-1264296.2180232557,-1264296.2180232557,0.0,121
0.18255305290222168,0.0,0.006464719772338867,0.0,1.0,0.01,3,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",-1344985.7994186047,-1344985.7994186047,0.0,173
0.10549378395080566,0.0,0.0061435699462890625,0.0,1.0,0.01,3,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-1366968.7906976745,-1366968.7906976745,0.0,187
0.08379292488098145,0.0,0.005255699157714844,0.0,1.0,0.01,3,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-1342401.261627907,-1342401.261627907,0.0,170
0.07469844818115234,0.0,0.011179447174072266,0.0,1.0,0.01,4,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.7}",-1226661.0813953488,-1226661.0813953488,0.0,90
0.14461398124694824,0.0,0.005912065505981445,0.0,1.0,0.01,4,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-1235164.1976744186,-1235164.1976744186,0.0,94
0.054512977600097656,0.0,0.011407136917114258,0.0,1.0,0.01,4,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-1207249.0290697673,-1207249.0290697673,0.0,82
0.14009571075439453,0.0,0.0059316158294677734,0.0,1.0,0.01,4,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.7}",-1193134.159883721,-1193134.159883721,0.0,71
0.13289427757263184,0.0,0.010059833526611328,0.0,1.0,0.01,4,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",-1188197.8662790698,-1188197.8662790698,0.0,65
0.10876607894897461,0.0,0.012778282165527344,0.0,1.0,0.01,4,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-1211818.7470930233,-1211818.7470930233,0.0,86
0.1186213493347168,0.0,0.013242244720458984,0.0,1.0,0.01,4,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.7}",-1312305.375,-1312305.375,0.0,156
0.17306041717529297,0.0,0.010805368423461914,0.0,1.0,0.01,4,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",-1284349.4505813953,-1284349.4505813953,0.0,136
0.17118191719055176,0.0,0.006589412689208984,0.0,1.0,0.01,4,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 1.0}",-1283343.2412790698,-1283343.2412790698,0.0,134
0.057454824447631836,0.0,0.009043693542480469,0.0,1.0,0.01,6,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-1232322.0290697673,-1232322.0290697673,0.0,92
0.10710644721984863,0.0,0.009082555770874023,0.0,1.0,0.01,6,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-1259888.534883721,-1259888.534883721,0.0,117
0.0708770751953125,0.0,0.025975704193115234,0.0,1.0,0.01,6,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-1262965.3488372094,-1262965.3488372094,0.0,119
0.10127067565917969,0.0,0.006352901458740234,0.0,1.0,0.01,6,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-1158484.5261627906,-1158484.5261627906,0.0,41
0.25669431686401367,0.0,0.006690263748168945,0.0,1.0,0.01,6,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-1198592.4186046512,-1198592.4186046512,0.0,76
0.17942452430725098,0.0,0.0066034793853759766,0.0,1.0,0.01,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-1240832.0872093022,-1240832.0872093022,0.0,99
0.23018598556518555,0.0,0.006395578384399414,0.0,1.0,0.01,6,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",-1296176.1220930233,-1296176.1220930233,0.0,140
0.28945374488830566,0.0,0.017232894897460938,0.0,1.0,0.01,6,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-1239186.2209302327,-1239186.2209302327,0.0,97
0.1781015396118164,0.0,0.006789207458496094,0.0,1.0,0.01,6,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-1232972.7761627906,-1232972.7761627906,0.0,93
0.07232356071472168,0.0,0.008270502090454102,0.0,1.0,0.05,3,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-1387227.3343023255,-1387227.3343023255,0.0,198
0.03607535362243652,0.0,0.005743265151977539,0.0,1.0,0.05,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-1395451.566860465,-1395451.566860465,0.0,206
0.08857345581054688,0.0,0.013031959533691406,0.0,1.0,0.05,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-1412293.136627907,-1412293.136627907,0.0,213
0.13668012619018555,0.0,0.01977229118347168,0.0,1.0,0.05,3,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-1389971.2441860465,-1389971.2441860465,0.0,203
0.08369016647338867,0.0,0.009854316711425781,0.0,1.0,0.05,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-1423172.0697674418,-1423172.0697674418,0.0,218
0.08936810493469238,0.0,0.01836109161376953,0.0,1.0,0.05,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-1450538.7325581396,-1450538.7325581396,0.0,226
0.10746097564697266,0.0,0.009825706481933594,0.0,1.0,0.05,3,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",-1411514.465116279,-1411514.465116279,0.0,212
0.12223625183105469,0.0,0.005785226821899414,0.0,1.0,0.05,3,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-1442725.203488372,-1442725.203488372,0.0,222
0.10351967811584473,0.0,0.015479326248168945,0.0,1.0,0.05,3,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-1459039.9244186047,-1459039.9244186047,0.0,229
0.05743694305419922,0.0,0.005406379699707031,0.0,1.0,0.05,4,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.7}",-1386071.159883721,-1386071.159883721,0.0,197
0.08164358139038086,0.0,0.008016824722290039,0.0,1.0,0.05,4,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-1374133.2441860465,-1374133.2441860465,0.0,192
0.08447813987731934,0.0,0.007798194885253906,0.0,1.0,0.05,4,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-1304515.9854651163,-1304515.9854651163,0.0,147
0.1388232707977295,0.0,0.00748443603515625,0.0,1.0,0.05,4,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.7}",-1409851.453488372,-1409851.453488372,0.0,211
0.09392404556274414,0.0,0.02090001106262207,0.0,1.0,0.05,4,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",-1418753.636627907,-1418753.636627907,0.0,216
0.11399316787719727,0.0,0.012366056442260742,0.0,1.0,0.05,4,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-1309500.5523255814,-1309500.5523255814,0.0,151
0.1491999626159668,0.0,0.008517742156982422,0.0,1.0,0.05,4,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.7}",-1488702.2732558139,-1488702.2732558139,0.0,240
0.167494535446167,0.0,0.008424520492553711,0.0,1.0,0.05,4,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",-1481902.8255813953,-1481902.8255813953,0.0,236
0.11471199989318848,0.0,0.008579492568969727,0.0,1.0,0.05,4,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 1.0}",-1332885.8488372094,-1332885.8488372094,0.0,163
0.08563971519470215,0.0,0.0055980682373046875,0.0,1.0,0.05,6,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-1422732.3604651163,-1422732.3604651163,0.0,217
0.09557342529296875,0.0,0.0061724185943603516,0.0,1.0,0.05,6,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-1368905.2209302327,-1368905.2209302327,0.0,191
0.09987258911132812,0.0,0.008940458297729492,0.0,1.0,0.05,6,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-1239595.363372093,-1239595.363372093,0.0,98
0.12883925437927246,0.0,0.013107538223266602,0.0,1.0,0.05,6,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-1458478.5,-1458478.5,0.0,228
0.12875699996948242,0.0,0.024555206298828125,0.0,1.0,0.05,6,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-1423305.6802325582,-1423305.6802325582,0.0,219
0.14142632484436035,0.0,0.005856752395629883,0.0,1.0,0.05,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-1267698.7093023255,-1267698.7093023255,0.0,124
0.22786974906921387,0.0,0.008681058883666992,0.0,1.0,0.05,6,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",-1486509.4447674418,-1486509.4447674418,0.0,239
0.24277544021606445,0.0,0.008144140243530273,0.0,1.0,0.05,6,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-1436998.0959302327,-1436998.0959302327,0.0,221
0.23695588111877441,0.0,0.007741689682006836,0.0,1.0,0.05,6,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-1269935.2412790698,-1269935.2412790698,0.0,126
0.12495255470275879,0.0,0.012120962142944336,0.0,1.0,0.1,3,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-1307520.8372093022,-1307520.8372093022,0.0,148
0.04116249084472656,0.0,0.005496501922607422,0.0,1.0,0.1,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-1387584.1627906978,-1387584.1627906978,0.0,200
0.11253476142883301,0.0,0.010197639465332031,0.0,1.0,0.1,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-1446520.4593023255,-1446520.4593023255,0.0,224
0.07467508316040039,0.0,0.006528615951538086,0.0,1.0,0.1,3,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-1334390.4563953488,-1334390.4563953488,0.0,166
0.08366537094116211,0.0,0.007211208343505859,0.0,1.0,0.1,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-1460828.5029069767,-1460828.5029069767,0.0,231
0.0558009147644043,0.0,0.0126953125,0.0,1.0,0.1,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-1444947.703488372,-1444947.703488372,0.0,223
0.14734506607055664,0.0,0.006047248840332031,0.0,1.0,0.1,3,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",-1409240.328488372,-1409240.328488372,0.0,210
0.1338179111480713,0.0,0.008383750915527344,0.0,1.0,0.1,3,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-1561588.7936046512,-1561588.7936046512,0.0,242
0.09819269180297852,0.0,0.0075855255126953125,0.0,1.0,0.1,3,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-1485568.683139535,-1485568.683139535,0.0,238
0.05328559875488281,0.0,0.0053119659423828125,0.0,1.0,0.1,4,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.7}",-1354002.2180232557,-1354002.2180232557,0.0,179
0.0833439826965332,0.0,0.012419700622558594,0.0,1.0,0.1,4,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-1459443.183139535,-1459443.183139535,0.0,230
0.07588005065917969,0.0,0.006677865982055664,0.0,1.0,0.1,4,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-1350300.636627907,-1350300.636627907,0.0,175
0.10818934440612793,0.0,0.007773399353027344,0.0,1.0,0.1,4,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.7}",-1417369.284883721,-1417369.284883721,0.0,215
0.08646917343139648,0.0,0.007648944854736328,0.0,1.0,0.1,4,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",-1531321.6017441861,-1531321.6017441861,0.0,241
0.10238242149353027,0.0,0.008193492889404297,0.0,1.0,0.1,4,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-1400351.0377906978,-1400351.0377906978,0.0,208
0.1493079662322998,0.0,0.008006811141967773,0.0,1.0,0.1,4,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.7}",-1463173.9476744186,-1463173.9476744186,0.0,234
0.15846610069274902,0.0,0.008534908294677734,0.0,1.0,0.1,4,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",-1568448.7645348837,-1568448.7645348837,0.0,243
0.1137533187866211,0.0,0.005895137786865234,0.0,1.0,0.1,4,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 1.0}",-1451776.9156976745,-1451776.9156976745,0.0,227
0.08618712425231934,0.0,0.008222341537475586,0.0,1.0,0.1,6,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-1355325.534883721,-1355325.534883721,0.0,180
0.08952546119689941,0.0,0.006795644760131836,0.0,1.0,0.1,6,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-1462199.0930232557,-1462199.0930232557,0.0,232
0.055094242095947266,0.0,0.005488395690917969,0.0,1.0,0.1,6,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-1300530.6656976745,-1300530.6656976745,0.0,144
0.14776611328125,0.0,0.008370399475097656,0.0,1.0,0.1,6,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-1367795.0523255814,-1367795.0523255814,0.0,189
0.1211550235748291,0.0,0.010758399963378906,0.0,1.0,0.1,6,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-1479543.0203488371,-1479543.0203488371,0.0,235
0.11928629875183105,0.0,0.010240554809570312,0.0,1.0,0.1,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-1309805.4709302327,-1309805.4709302327,0.0,152
0.19811534881591797,0.0,0.004253387451171875,0.0,1.0,0.1,6,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",-1377167.9244186047,-1377167.9244186047,0.0,195
0.18282604217529297,0.0,0.005940437316894531,0.0,1.0,0.1,6,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-1482745.0755813953,-1482745.0755813953,0.0,237
0.1746072769165039,0.0,0.007161617279052734,0.0,1.0,0.1,6,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-1311898.9941860465,-1311898.9941860465,0.0,154
